method,variant,metric,mean,standard_deviation,fold,seed,n_subject_trials,evaluation_split,aggregation_definition,source_commit
EEG Deformer,full,ZMAE,1.0451840619218566,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,KL,0.2345033167381066,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_SRCC,0.0042091719035006,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_PCC,0.0046380511031674,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,TimeAugmented_Discrete_Frechet,2.383692662521302,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,ZMAE,1.026785424338066,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,KL,0.2188389468899602,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_SRCC,0.0047764223847018,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_PCC,0.0041576727260353,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,TimeAugmented_Discrete_Frechet,2.379395186799117,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,ZMAE,1.054517066863392,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,KL,0.221387949975506,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_SRCC,-0.0067097330126801,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_PCC,-0.0069527731085782,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,TimeAugmented_Discrete_Frechet,2.3885532969591075,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,ZMAE,1.025403143915876,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,KL,0.209992639920874,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_SRCC,-0.0017021739200794,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_PCC,0.0017728664536069,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,TimeAugmented_Discrete_Frechet,2.436055581449369,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,ZMAE,1.0174395236914229,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,KL,0.2534170634305616,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_SRCC,0.0078403618183189,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_PCC,0.0079921967229677,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,TimeAugmented_Discrete_Frechet,2.35222449077868,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,ZMAE,1.0411496501475124,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,KL,0.2458870424055569,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_SRCC,0.0080922866995067,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_PCC,0.0083843130209314,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,TimeAugmented_Discrete_Frechet,2.379975854332113,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,ZMAE,1.024366134995359,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,KL,0.2299003862784059,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_SRCC,-0.0003295169803092,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_PCC,0.0008443345651253,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,TimeAugmented_Discrete_Frechet,2.381850791216996,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,ZMAE,1.0569992698793922,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,KL,0.2224005193974879,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_SRCC,0.0038329079018978,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_PCC,0.0051066665303029,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,TimeAugmented_Discrete_Frechet,2.3669196690675456,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,ZMAE,1.0159698813096985,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,KL,0.2151202726400186,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_SRCC,0.0003600352071954,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_PCC,-0.0002095369403607,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,TimeAugmented_Discrete_Frechet,2.4442785589658294,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,ZMAE,1.0190944288574395,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,KL,0.2620483814783712,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_SRCC,-0.0008578816515833,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_PCC,0.0010779451682537,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,TimeAugmented_Discrete_Frechet,2.384438017915585,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,ZMAE,1.0430075498454805,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,KL,0.2396520278303609,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_SRCC,-0.0011347977653245,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_PCC,-0.0006099390599582,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,TimeAugmented_Discrete_Frechet,2.4117589131273798,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,ZMAE,1.0304447577209357,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,KL,0.2241047215048982,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_SRCC,-0.0027721742187917,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_PCC,-0.002147580842465,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,TimeAugmented_Discrete_Frechet,2.37595999979387,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,ZMAE,1.0592296061004405,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,KL,0.2230612799050402,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_SRCC,0.0049488751789816,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_PCC,0.0056336725243324,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,TimeAugmented_Discrete_Frechet,2.3708220284928587,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,ZMAE,1.0132577283919706,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,KL,0.214838535683908,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_SRCC,0.0001071933870167,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_PCC,-0.0002343827184929,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,TimeAugmented_Discrete_Frechet,2.461114194447983,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,ZMAE,1.0188620989403283,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,KL,0.2529402771047656,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_SRCC,0.0041647529761298,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_PCC,0.0028721268959373,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,TimeAugmented_Discrete_Frechet,2.386170464743267,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,ZMAE,1.0415674468762783,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,KL,0.239854845803013,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_SRCC,0.0069453474343021,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_PCC,0.0051511468236964,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,TimeAugmented_Discrete_Frechet,2.4120704543843856,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,ZMAE,1.0249896051590333,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,KL,0.2214218183071641,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_SRCC,0.0036474758126964,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_PCC,0.0019619448518453,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,TimeAugmented_Discrete_Frechet,2.3780559230219107,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,ZMAE,1.0546084957175583,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,KL,0.2278238341952025,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_SRCC,-0.0038767902344547,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_PCC,-0.0038112071803801,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,TimeAugmented_Discrete_Frechet,2.382582123662157,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,ZMAE,1.0175593808945549,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,KL,0.2117084570801563,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_SRCC,0.0007719632885089,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_PCC,0.0008667675074864,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,TimeAugmented_Discrete_Frechet,2.458491068408543,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,ZMAE,1.0185137388454986,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,KL,0.2524132278123307,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_SRCC,0.0037716125078775,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_PCC,0.0045658446054803,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,TimeAugmented_Discrete_Frechet,2.3499985514242123,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,ZMAE,1.0430303411093766,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,KL,0.238720662312241,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_SRCC,-0.0015909223680685,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_PCC,-3.284461241389507e-05,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,TimeAugmented_Discrete_Frechet,2.401667219688925,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,ZMAE,1.0280934992281503,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,KL,0.2227844461221382,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_SRCC,0.0036427530922756,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_PCC,0.0018981669325578,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,TimeAugmented_Discrete_Frechet,2.388732483977425,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,ZMAE,1.0579566411977737,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,KL,0.220469087231012,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_SRCC,-0.0011552692894393,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_PCC,0.0003435781179797,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,TimeAugmented_Discrete_Frechet,2.395229835652828,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,ZMAE,1.0164465296820246,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,KL,0.2154380973358313,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_SRCC,0.0012666801696034,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,StaticAware_PCC,0.0010265542515982,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,TimeAugmented_Discrete_Frechet,2.4321874297539887,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,ZMAE,1.0182868776702685,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
CBraMod scratch,full,KL,0.2551255519875772,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,StaticAware_SRCC,0.0078316625566217,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,StaticAware_PCC,0.0094661548851123,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,TimeAugmented_Discrete_Frechet,2.4235971288147726,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,ZMAE,1.0312715983464684,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,KL,0.2371664492257309,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,StaticAware_SRCC,0.007441891442606,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,StaticAware_PCC,0.0078546448737738,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,TimeAugmented_Discrete_Frechet,2.451891102243564,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,ZMAE,1.0131415950227098,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,KL,0.2209097980750268,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,StaticAware_SRCC,-0.001630732588776,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,StaticAware_PCC,0.000566180787052,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,TimeAugmented_Discrete_Frechet,2.468388046627905,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,ZMAE,1.0461822885395269,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,KL,0.2217706378671851,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,StaticAware_SRCC,0.0006767561014306,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,StaticAware_PCC,0.0028426808614039,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,TimeAugmented_Discrete_Frechet,2.4409723836129382,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,ZMAE,1.0082774568536568,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,KL,0.2144512969867581,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,StaticAware_SRCC,-0.0039896256628747,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,StaticAware_PCC,-0.0043209011614072,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,TimeAugmented_Discrete_Frechet,2.509331709070057,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,ZMAE,1.0168692559552843,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,KL,0.2525867122763098,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,StaticAware_SRCC,-0.0057341671647595,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,StaticAware_PCC,-0.0086150403622387,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,TimeAugmented_Discrete_Frechet,2.468071749609116,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,ZMAE,1.0406825737252638,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,KL,0.2374593411324078,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,StaticAware_SRCC,-0.0027526585185743,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,StaticAware_PCC,-0.0037301898618614,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,TimeAugmented_Discrete_Frechet,2.484133440705523,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,ZMAE,1.0188362106860869,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,KL,0.2184914423986713,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
HeLo task adapted,full,StaticAware_SRCC,0.0039238398861673,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
